TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed,slope,urban
5401,0,1,1,Jewish,13,57,5,6,6,4,3,2,3,4,4,4,3,2,1,1,1,1,5392,0,1013,3547,506,323,0,121,1868,0,23,1,2
5402,0,1,1,Jewish,66,277,27,33,31,23,17,12,15,19,20,20,16,10,8,7,5,6,4201,153,922,1844,153,1127,0,33,3184,144,114,1,2
5403,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551,227,908,2952,454,9,0,68,0,0,0,1,2
5404,0,1,1,Jewish,78,327,32,39,36,28,21,14,18,22,24,24,19,12,9,8,6,7,4468,0,884,3095,442,46,0,218,93,0,134,1,2
5405,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693,0,738,2583,369,2,0,0,0,152,0,1,2
5406,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5407,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,741,556,926,1482,0,0,0,0,0,0,1,2
5408,0,1,1,Jewish,561,561,0,0,0,371,171,18,0,0,0,0,0,0,0,0,0,0,3930,584,1947,973,389,35,0,0,0,893,0,1,2
5409,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5501,0,1,1,Jewish,365,365,0,0,0,243,109,12,0,0,0,0,0,0,0,0,0,0,340,0,63,42,105,130,0,698,0,703,0,1,2
5502,0,1,1,U_Orthodox,2085,6303,665,521,568,1364,999,442,224,179,151,166,195,203,203,153,107,156,506,0,180,55,41,229,0,1083,0,1494,1556,1,2
5503,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5504,0,1,1,U_Orthodox,843,2972,356,279,304,462,412,225,120,96,80,89,104,108,109,82,57,83,394,0,93,37,56,206,0,1259,0,809,767,1,2
5505,0,1,1,U_Orthodox,929,3715,471,369,401,469,480,291,159,126,107,117,138,144,144,108,76,110,371,0,166,51,38,115,0,704,0,485,979,1,2
5506,0,1,1,U_Orthodox,2260,8304,954,747,814,1466,1210,615,322,257,216,238,279,291,291,219,154,224,747,0,258,79,59,349,0,1927,0,3108,2112,1,2
5601,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5602,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5603,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5604,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5605,0,1,1,Jewish,364,1530,151,182,172,131,99,68,84,107,114,114,88,59,45,41,31,37,125,0,36,21,14,52,0,368,0,0,629,1,2
5606,0,1,1,Jewish,577,2194,221,190,164,139,153,161,150,139,116,111,103,103,107,104,89,136,173,0,69,23,23,58,0,408,0,0,922,1,0
5701,0,1,1,U_Orthodox,228,1141,147,115,126,130,143,90,49,39,33,36,43,45,45,34,23,34,46,0,0,0,0,46,0,235,0,324,303,1,2
5702,0,1,1,U_Orthodox,187,843,141,115,103,78,70,58,46,40,31,25,23,22,20,18,16,30,2137,0,1680,210,210,37,0,265,0,74,205,1,2
5703,0,1,1,U_Orthodox,1004,4518,758,620,554,419,379,315,248,217,166,136,124,117,111,98,88,161,437,0,195,60,45,136,0,942,0,398,1100,1,2
5704,0,1,1,Jewish,390,1589,160,138,119,101,111,116,108,101,84,80,74,75,77,75,65,98,116,0,39,31,7,38,0,252,0,61,667,1,2
5705,0,1,1,Jewish,303,1233,124,107,92,78,86,90,84,78,65,62,58,58,60,58,50,76,93,0,30,24,6,32,0,199,0,82,518,1,2
5706,0,1,1,U_Orthodox,723,3253,546,446,399,302,273,226,178,156,120,98,89,84,80,70,63,116,108,0,0,0,0,108,0,733,0,286,792,1,2
5707,0,1,1,U_Orthodox,1308,5836,732,573,624,764,771,452,247,197,166,183,214,223,224,168,118,172,505,0,169,67,101,166,0,1075,0,607,1531,1,2
5708,0,1,1,U_Orthodox,943,4224,708,579,517,396,356,294,231,202,155,127,116,110,104,91,82,150,579,0,182,56,42,297,0,2056,0,371,1027,1,2
5801,0,1,1,U_Orthodox,2675,11167,1343,1052,1146,1712,1544,852,453,361,305,335,394,410,410,309,217,316,933,0,283,169,113,367,0,2238,0,1113,2889,1,2
5802,0,1,1,U_Orthodox,847,3813,640,523,468,354,320,265,209,183,140,115,105,99,94,82,74,136,374,0,127,76,50,120,0,841,0,335,928,1,2
5803,0,1,1,Jewish,748,3142,311,375,353,270,203,141,173,220,235,234,182,121,92,84,65,76,254,0,74,44,29,105,0,706,0,76,1293,1,2
5804,0,1,1,U_Orthodox,1233,5551,931,762,681,515,465,387,304,267,204,167,153,144,137,120,108,198,631,0,185,111,74,261,0,1831,0,489,1351,1,2
5805,0,1,1,U_Orthodox,908,4996,646,506,551,573,628,397,218,174,146,161,189,197,197,148,104,152,494,0,0,0,0,494,0,3460,0,536,1327,1,2
5806,0,1,1,U_Orthodox,2796,9791,1051,824,897,2044,1525,696,355,283,238,262,308,321,321,242,170,247,511,0,0,0,0,511,0,2050,0,8151,2432,1,2
5807,0,1,1,U_Orthodox,1872,10161,1236,969,1055,1498,1385,778,417,333,281,309,362,378,378,284,200,291,1005,0,190,114,76,625,0,2610,1261,1372,2639,1,2
5901,0,1,1,U_Orthodox,1434,5606,647,507,552,976,813,414,218,174,147,161,190,197,198,149,104,152,572,0,124,49,74,322,0,1956,0,1236,1428,1,2
5902,0,1,1,U_Orthodox,580,2833,366,287,312,325,356,225,123,98,83,91,107,112,112,84,59,86,320,0,121,17,34,146,0,924,0,449,752,1,2
5903,0,1,1,U_Orthodox,529,2697,329,258,281,391,365,206,111,88,74,82,96,100,100,75,53,77,237,0,74,22,17,123,0,644,0,1186,701,1,2
5904,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5905,0,1,1,U_Orthodox,802,5215,810,716,736,628,616,328,191,162,200,269,185,127,94,61,44,40,380,0,156,48,36,139,0,978,0,504,1234,1,2
5906,0,1,1,U_Orthodox,658,2513,282,221,240,471,375,183,95,76,64,70,82,86,86,64,45,66,191,0,48,24,24,93,0,453,0,819,634,1,2
5907,0,1,1,U_Orthodox,650,4225,656,580,596,509,499,266,155,131,162,218,150,103,76,49,35,33,301,0,87,39,68,106,0,747,0,408,1000,1,2
5908,0,1,1,U_Orthodox,1950,9239,1338,1182,1216,1455,1207,560,316,267,331,445,307,210,156,101,73,67,763,0,198,99,99,366,0,2287,0,866,2142,1,2
6001,0,1,1,U_Orthodox,267,1473,190,149,162,169,185,117,64,51,43,47,55,58,58,43,30,44,224,0,20,20,40,144,0,907,0,856,391,1,2
6002,0,1,1,U_Orthodox,827,3722,624,511,456,345,312,259,204,179,137,112,102,97,91,80,72,132,449,0,99,74,74,201,0,1383,0,327,906,1,2
6003,0,1,1,U_Orthodox,898,4941,639,501,545,566,621,393,215,172,145,159,187,195,195,147,103,150,404,0,134,80,53,135,0,919,0,530,1313,1,2
6004,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,631,0,0,0,0,0,0,1,2
6005,0,1,1,U_Orthodox,789,3550,596,487,435,329,298,247,194,170,130,107,97,92,87,77,69,126,522,0,212,106,106,96,0,676,0,312,864,1,2
6006,0,1,1,U_Orthodox,1111,6013,775,607,661,703,759,476,261,208,176,193,227,237,237,178,125,182,601,0,212,65,49,275,0,1824,0,734,1595,1,2
6007,0,1,1,U_Orthodox,1669,9179,1188,931,1013,1052,1154,730,401,320,269,296,348,363,363,273,192,279,744,0,300,100,100,244,0,1665,0,985,2439,1,2
6008,0,1,1,U_Orthodox,462,2079,349,285,255,193,174,145,114,100,76,62,57,54,51,45,40,74,314,0,83,27,27,176,0,1218,0,183,506,1,2
6101,0,1,1,U_Orthodox,494,3211,499,440,453,386,379,202,117,99,123,166,114,78,58,37,27,25,301,0,81,37,29,153,0,1018,0,310,760,1,2
6102,0,1,1,U_Orthodox,770,3356,396,310,338,549,473,251,133,106,90,99,116,121,121,91,64,93,399,0,78,35,28,256,0,1637,0,557,861,1,2
6200,0,1,1,Jewish,583,2518,253,218,189,160,176,185,172,160,133,128,118,119,123,119,103,156,176,0,75,29,11,60,0,406,0,39,1058,1,2
6201,0,1,1,Jewish,364,1573,158,136,118,100,110,115,107,100,83,79,74,74,77,74,64,97,126,0,47,18,7,53,0,375,0,0,661,1,2
6202,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6203,0,1,1,Jewish,296,1280,128,111,96,81,89,94,87,81,68,65,60,60,62,60,52,79,89,0,29,17,11,30,0,212,0,0,538,1,2
6204,0,1,1,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6205,0,1,1,Jewish,781,3413,343,296,256,216,238,250,233,217,181,173,161,161,167,162,139,212,135,0,0,0,0,135,0,949,0,0,1434,1,2
6206,0,1,1,Jewish,691,2933,295,255,220,186,205,215,200,186,156,149,138,138,143,139,120,182,68,0,0,0,0,68,0,476,0,0,1232,1,2
6207,0,1,1,Jewish,830,3521,354,306,264,223,246,258,240,223,187,178,166,166,172,167,144,218,253,0,99,33,33,87,0,612,0,0,1479,1,2
6208,0,1,1,U_Orthodox,271,1221,205,167,149,113,102,85,67,58,45,36,33,31,30,26,23,43,120,0,40,24,16,39,0,275,0,107,297,1,2
6209,0,1,1,Jewish,682,2767,278,240,208,175,193,203,189,176,147,140,130,131,135,131,113,171,206,0,75,34,27,70,0,492,0,0,1162,1,2
6210,0,1,1,Jewish,260,1057,106,91,79,67,73,77,72,67,56,53,49,50,51,50,43,65,77,0,28,13,10,25,0,175,0,0,444,1,2
6211,0,1,1,Jewish,1026,3882,390,337,291,246,271,285,265,246,206,197,183,183,190,184,159,241,298,0,102,41,61,93,0,655,0,0,1631,1,2
6212,0,1,1,Jewish,515,1951,196,169,146,124,136,143,133,124,103,99,92,92,95,92,79,121,164,0,72,10,20,61,0,430,0,0,820,1,2
6301,0,1,1,Jewish,724,2521,253,219,189,160,176,185,172,160,134,128,118,119,123,119,103,156,207,0,86,28,28,62,0,434,0,0,1059,1,2
6302,0,1,1,Jewish,317,1205,62,74,94,105,125,90,55,46,55,75,90,91,84,62,38,51,93,0,31,15,15,29,0,208,0,0,552,1,2
6303,0,1,1,Jewish,1360,5168,269,317,406,454,537,388,237,197,239,324,386,393,363,266,165,221,409,0,149,54,68,137,0,933,0,90,2371,1,2
6304,0,1,1,Jewish,973,3558,358,309,267,226,248,261,243,226,189,180,167,168,174,168,145,221,281,0,107,48,38,86,0,608,0,0,1495,1,2
6305,0,1,1,Jewish,687,2930,295,254,220,186,204,215,200,186,155,148,138,138,143,139,120,182,202,0,68,27,41,65,0,456,0,0,1231,1,2
6306,0,1,1,Jewish,959,3613,363,314,271,229,252,265,247,229,192,183,170,171,177,171,148,224,86,0,0,0,0,86,0,604,0,0,1518,1,2
6307,0,1,1,Jewish,535,2014,202,175,151,128,140,148,137,128,107,102,95,95,98,95,82,125,803,0,608,76,76,43,0,301,0,0,846,1,2
6308,0,1,1,Jewish,842,3186,308,266,230,277,251,229,209,194,162,155,144,145,150,145,125,190,233,0,57,28,57,90,0,572,0,185,1286,1,2
6309,0,1,1,Jewish,845,2939,295,255,220,186,205,216,201,186,156,149,138,139,144,139,120,182,268,0,92,42,33,99,0,683,0,61,1235,1,2
6310,0,1,1,Jewish,341,1299,67,79,102,114,135,97,59,49,60,81,97,98,91,66,41,55,100,0,41,13,13,32,0,225,0,0,595,1,2
6401,0,1,1,arabs_behined_seperation_wall,7504,39041,4337,4337,4337,3943,3549,3154,2760,2760,2366,1971,1183,1183,788,788,788,788,3514,0,1350,450,450,1263,0,8841,0,0,9454,1,2
6402,0,1,1,arabs_behined_seperation_wall,4873,24737,2721,2721,2721,2473,2226,1979,1731,1731,1484,1236,742,742,742,494,494,494,2151,0,877,292,292,689,0,4823,0,0,6056,1,2
6403,0,1,1,arabs_behined_seperation_wall,2089,9402,940,940,846,846,752,658,658,658,658,564,376,376,282,282,188,376,856,0,376,125,125,229,0,1604,0,0,2418,1,2
6501,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6502,0,1,1,Arab,2480,11162,1116,1116,1004,1004,893,781,781,781,781,669,446,446,334,334,223,446,1313,0,446,111,186,569,0,3984,0,0,2871,1,2
6503,0,1,1,Arab,1159,5218,521,521,469,469,417,365,365,365,365,313,208,208,156,156,104,208,716,0,0,0,0,716,0,5018,0,0,1342,1,2
6504,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,240,720,240,0,0,0,0,0,0,1,2
6505,0,1,1,Arab,2063,9285,928,928,835,835,742,649,649,649,649,557,371,371,278,278,185,371,827,0,340,154,123,208,0,1456,0,0,2388,1,2
6506,0,1,1,Arab,1617,7280,728,728,655,655,582,509,509,509,509,436,291,291,218,218,145,291,691,0,218,97,169,205,0,1440,0,0,1872,1,2
6507,0,1,1,Arab,1402,5993,599,599,539,539,479,419,419,419,359,359,239,239,239,179,119,239,553,0,231,105,84,132,0,930,0,0,1541,1,2
6508,0,1,1,Arab,1844,7845,784,784,706,706,627,549,549,549,470,470,313,313,313,235,156,313,750,0,304,138,110,196,0,1377,0,0,2018,1,2
6509,0,1,1,Arab,1340,5688,568,568,511,511,455,398,398,398,341,341,227,227,227,170,113,227,573,0,221,100,80,170,0,1196,0,0,1463,1,2
6510,0,1,1,Arab,624,2672,267,267,240,240,213,187,187,187,160,160,106,106,106,80,53,106,386,0,102,46,37,198,0,1391,0,0,687,1,2
6511,0,1,1,Arab,414,1866,186,186,168,168,149,130,130,130,130,112,74,74,56,56,37,74,3273,806,644,1289,483,49,0,343,0,0,480,1,2
6601,0,1,1,Arab,1095,4569,456,456,411,411,365,319,319,319,274,274,182,182,182,137,91,182,558,0,213,32,82,229,0,1609,0,0,1175,1,2
6602,0,1,1,Arab,772,3237,323,323,291,291,259,226,226,226,194,194,129,129,129,97,64,129,337,0,150,46,34,106,0,728,0,39,832,1,2
6603,0,1,1,Arab,884,3699,369,369,332,332,295,258,258,258,221,221,147,147,147,110,73,147,361,0,172,53,39,96,0,673,0,0,951,1,2
6604,0,1,1,Arab,352,1465,146,146,131,131,117,102,102,102,87,87,58,58,58,43,29,58,821,0,63,21,21,715,0,303,4259,0,377,1,2
6605,0,1,1,Arab,393,1695,169,169,152,152,135,118,118,118,101,101,67,67,67,50,33,67,928,0,70,23,23,810,0,5670,0,0,436,1,2
6606,0,1,1,Arab,1738,7377,737,737,663,663,590,516,516,516,442,442,295,295,295,221,147,295,695,130,260,26,78,173,26,1216,0,0,1897,1,2
6607,0,1,1,Arab,1161,4889,488,488,440,440,391,342,342,342,293,293,195,195,195,146,97,195,504,87,174,17,52,156,17,1092,0,0,1257,1,2
6608,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6609,0,1,1,Arab,1796,7620,762,762,685,685,609,533,533,533,457,457,304,304,304,228,152,304,904,134,269,26,80,365,26,2561,0,0,1960,1,2
6610,0,1,1,Arab,241,996,99,99,89,89,79,69,69,69,59,59,39,39,39,29,19,39,291,18,36,3,10,218,3,1532,0,0,256,1,2
6611,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,615,369,123,123,0,0,0,0,0,0,1,2
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,653,391,130,130,27,0,194,0,0,0,1,2
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4492,2231,1338,446,446,30,0,211,0,0,0,1,2
6704,0,1,1,Arab,103,567,68,68,68,62,56,45,39,28,28,28,22,17,11,11,5,5,49,7,15,1,4,18,1,127,0,0,132,1,2
6705,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6801,0,1,1,arabs_behined_seperation_wall,8864,45197,4922,4922,4475,4027,3580,3580,3580,3132,2685,2237,1790,1342,1342,1342,895,1342,3994,664,1329,132,398,1334,132,9343,0,0,11279,1,2
6802,0,1,1,arabs_behined_seperation_wall,7152,36658,3992,3992,3629,3266,2903,2903,2903,2540,2177,1814,1451,1088,1088,1088,725,1088,3231,536,1072,107,321,1085,107,7599,0,0,9148,1,2
6803,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6901,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6902,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6903,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6904,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6905,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6906,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6907,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6908,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6909,0,1,1,U_Orthodox,116,756,117,103,106,91,89,47,27,23,29,39,26,18,13,8,6,5,62,0,22,6,5,27,0,189,0,73,179,1,2
6910,0,1,1,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7001,1,1,0,Jewish,916,3640,366,316,273,231,254,267,248,231,193,185,171,172,178,172,149,226,264,0,110,55,18,81,0,567,0,0,1529,1,2
7002,1,1,0,Jewish,755,3174,314,379,356,273,205,142,175,222,237,237,184,122,93,85,65,77,335,0,90,45,15,184,0,1290,0,0,1306,1,2
7003,1,1,0,Jewish,62,236,12,14,18,20,24,17,10,9,10,14,17,18,16,12,7,10,38,0,0,0,0,38,0,266,0,0,108,1,2
7004,1,1,0,Jewish,239,908,47,55,71,79,94,68,41,34,42,57,67,69,63,46,29,39,557,0,200,160,40,157,0,1100,0,0,417,1,2
7011,1,1,0,Jewish,580,2240,215,260,244,228,159,100,120,152,163,162,126,84,64,58,45,52,222,0,41,31,31,118,0,498,0,540,896,1,2
7012,1,1,0,Jewish,969,4070,409,353,305,258,284,299,278,258,216,206,192,192,199,193,166,252,296,0,96,58,38,102,0,704,0,107,1710,1,2
7013,1,1,0,Jewish,256,974,50,59,76,85,101,73,44,37,45,61,72,74,68,50,31,41,73,0,25,15,10,21,0,152,0,0,446,1,2
7014,1,1,0,Jewish,1175,4938,489,590,555,425,320,222,272,345,370,368,286,190,145,132,102,119,383,0,117,70,47,147,0,1035,0,0,2032,1,2
7021,1,1,0,Jewish,820,3444,341,411,387,296,223,154,190,241,258,257,199,133,101,92,71,83,279,0,82,49,32,115,0,807,0,0,1417,1,2
7022,1,1,0,Jewish,637,2677,265,320,300,230,173,120,147,187,200,200,155,103,78,71,55,65,219,0,63,38,25,92,0,631,0,26,1101,1,2
7023,1,1,0,Jewish,406,1708,169,204,192,147,110,76,94,119,128,127,99,66,50,45,35,41,138,0,40,24,16,57,0,401,0,0,703,1,2
7024,1,1,0,Jewish,1174,4934,488,589,554,424,320,221,272,345,369,368,286,190,145,132,102,119,605,0,117,70,46,370,0,2591,0,0,2030,1,2
7025,1,1,0,Jewish,1250,5250,519,627,590,452,340,236,290,367,393,392,304,202,154,140,109,127,361,0,125,75,50,111,0,781,0,0,2160,1,2
7026,1,1,0,Jewish,817,3433,340,410,385,295,222,154,189,240,257,256,199,132,101,92,71,83,255,0,81,49,32,91,0,641,0,0,1413,1,2
7027,1,1,0,Jewish,406,1708,169,204,191,147,110,76,94,119,128,127,99,66,50,45,35,41,117,0,40,24,16,36,0,254,0,0,702,1,2
7028,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7031,1,1,0,Jewish,487,1853,96,113,145,163,192,139,85,70,85,116,138,140,130,95,59,79,139,0,53,24,19,41,0,290,0,0,850,1,2
7032,1,1,0,Jewish,236,898,46,55,70,79,93,67,41,34,41,56,67,68,63,46,28,38,53,0,0,0,0,53,0,375,0,0,412,1,2
7033,1,1,0,Jewish,964,3664,190,225,288,322,380,275,168,139,169,230,274,278,257,188,117,157,274,0,96,38,57,81,0,571,0,0,1681,1,2
7034,1,1,0,Jewish,229,870,45,53,68,76,90,65,39,33,40,54,65,66,61,44,27,37,19,0,0,0,0,19,0,136,0,0,399,1,2
7035,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,0,258,0,0,0,1,2
7036,1,1,0,Jewish,1158,5498,553,477,413,349,384,404,376,349,292,279,259,260,269,261,225,341,357,0,115,69,46,126,0,883,0,0,2310,1,2
7041,1,1,0,Jewish,703,3235,336,378,371,275,252,181,184,202,208,193,154,129,117,102,77,68,259,0,56,56,28,118,0,829,0,0,1276,1,0
7042,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7043,0,1,0,Palestinian,0,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7051,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,461,92,61,0,0,0,0,0,0,0,1,2
7052,1,1,0,Jewish,58,246,24,29,27,21,15,11,13,17,18,18,14,9,7,6,5,5,601,0,326,207,59,7,0,55,0,0,101,1,2
7053,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,1679,1068,305,0,0,0,0,0,0,0,1,2
7060,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7061,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7062,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7063,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7064,1,1,0,Jewish,960,4032,399,482,453,347,261,181,222,282,302,301,234,155,118,108,83,97,277,0,96,48,48,85,0,600,0,0,1659,1,2
7065,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7101,0,1,0,Palestinian,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7102,0,1,0,Palestinian,0,17240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7103,0,1,0,Palestinian,0,22016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7104,0,1,0,Palestinian,0,9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7211,0,1,0,Palestinian,0,35298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7221,0,1,0,Palestinian,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7222,0,1,0,Palestinian,0,16807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7223,0,1,0,Palestinian,0,10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7231,0,1,0,Palestinian,0,44090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7232,0,1,0,Palestinian,0,24028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7233,0,1,0,Palestinian,0,32594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7240,0,1,0,Palestinian,0,11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7241,0,1,0,Palestinian,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7242,0,1,0,Palestinian,0,8078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7243,0,1,0,Palestinian,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7244,0,1,0,Palestinian,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7245,0,1,0,Palestinian,0,14562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7246,0,1,0,Palestinian,0,7873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7247,0,1,0,Palestinian,0,11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7248,0,1,0,Palestinian,0,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
