TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed,slope,urban
7246,0,1,0,Palestinian,0,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7247,0,1,0,Palestinian,0,11994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7248,0,1,0,Palestinian,0,8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7249,0,1,0,Palestinian,0,25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7250,0,1,0,Palestinian,0,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7251,0,1,0,Palestinian,0,9091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7252,0,1,0,Palestinian,0,16073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7253,0,1,0,Palestinian,0,8386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7254,0,1,0,Palestinian,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7255,0,1,0,Palestinian,0,6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7256,0,1,0,Palestinian,0,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7301,1,1,0,Jewish,5602,24995,4376,4062,3255,2043,2121,1823,1731,1606,1058,719,531,499,538,322,185,117,5513,181,1996,544,907,1883,0,6986,2322,2618,7884,1,0
7302,1,1,0,Jewish,1687,7591,1121,1321,1188,582,459,370,450,598,469,356,229,154,115,86,55,29,715,0,185,84,67,378,0,2648,0,0,2537,1,0
7310,1,1,0,Jewish,1350,6750,1218,1131,906,427,527,501,482,447,294,200,147,139,149,89,51,32,301,0,148,67,54,31,0,221,0,0,2195,1,1
7311,1,1,0,Jewish,965,3046,253,222,221,335,355,238,175,138,116,143,182,173,164,131,81,113,346,0,91,41,33,179,0,1111,0,265,1255,1,1
7312,1,1,0,Jewish,984,3445,299,262,262,288,371,282,207,163,137,169,215,205,194,155,96,133,383,0,108,49,39,186,0,1305,0,0,1485,1,1
7313,1,1,0,Jewish,1428,4985,432,379,379,422,536,408,299,236,198,245,311,296,281,224,139,193,583,0,156,71,56,298,0,1983,0,192,2147,1,1
7321,1,1,0,Jewish,2235,8863,919,1033,1014,770,697,495,503,553,568,528,422,352,322,281,212,187,898,0,220,110,110,456,0,3065,0,327,3496,1,0
7331,1,1,0,U_Orthodox,1561,9840,1912,1866,1689,1029,631,412,452,607,560,294,129,75,48,41,38,49,985,0,206,103,103,571,0,3909,0,661,1985,1,0
7341,1,1,0,Jewish,811,4057,732,679,544,257,317,301,289,268,177,120,88,83,90,54,31,19,340,0,81,40,40,178,0,1246,0,0,1319,1,0
7401,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7402,1,1,0,U_Orthodox,661,3635,470,368,401,417,457,289,158,126,106,117,138,143,143,108,76,110,506,0,128,39,29,308,0,1923,0,930,970,1,2
7403,1,1,0,U_Orthodox,1408,5629,667,523,569,903,791,426,225,179,151,166,195,204,204,153,108,157,695,0,126,98,56,414,0,2518,0,1978,1455,1,2
7404,1,1,0,U_Orthodox,1365,7418,957,750,817,864,935,588,323,257,217,239,280,292,292,220,155,225,842,0,221,80,100,438,0,2833,0,1801,1978,1,2
7405,1,1,0,U_Orthodox,871,3598,431,338,368,559,499,272,145,116,98,107,126,131,131,99,69,101,421,0,99,45,36,239,0,1349,0,1112,933,1,2
7406,1,1,0,U_Orthodox,2834,13710,2511,2452,2220,1873,1067,566,594,798,735,386,170,98,64,54,50,65,1284,0,299,135,108,740,0,4619,0,2384,2737,1,2
7412,1,1,0,U_Orthodox,790,5140,798,705,726,619,607,323,188,159,198,265,183,125,93,60,43,40,654,0,130,59,47,417,0,2829,0,496,1222,1,2
7413,1,1,0,U_Orthodox,1066,6062,917,810,833,818,744,376,216,183,227,305,210,144,107,69,50,46,665,0,149,68,54,393,0,2496,0,1484,1430,1,2
7414,1,1,0,U_Orthodox,1086,6462,987,872,897,838,784,402,233,197,244,328,226,155,115,74,54,49,895,0,190,58,43,602,0,3908,0,1570,1529,1,2
7415,1,1,0,U_Orthodox,1197,7071,1078,952,980,924,859,439,254,215,267,358,247,169,125,81,59,54,860,0,208,64,48,540,0,3363,0,3164,1672,1,2
7416,1,1,0,U_Orthodox,1445,9396,1460,1290,1327,1132,1110,591,345,292,362,485,334,229,170,110,80,73,1002,0,281,86,65,568,0,3982,0,908,2235,1,2
7417,1,1,0,U_Orthodox,1746,12222,2419,2362,2138,1148,730,515,572,768,708,372,164,95,61,52,48,62,1363,0,340,104,78,840,0,4553,1099,836,2474,1,2
7418,1,1,0,U_Orthodox,1331,9323,1845,1801,1631,876,557,393,436,586,540,284,125,72,47,40,37,47,875,0,259,59,79,475,0,3328,0,638,1887,1,2
7419,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,2263,905,905,452,0,0,0,0,0,0,1,2
7421,1,1,0,U_Orthodox,3000,21000,4157,4058,3674,1973,1254,885,983,1321,1217,640,282,163,106,90,83,107,1537,0,495,225,180,637,0,4462,0,1437,4251,1,2
7501,0,1,0,Jewish,2035,7736,403,475,608,680,804,581,355,295,357,486,578,588,544,398,247,331,761,0,264,81,61,353,0,2477,0,0,3558,1,1
7502,0,1,0,Jewish,773,2939,153,180,231,258,305,220,134,112,135,184,219,223,206,151,93,126,279,0,100,30,23,124,0,870,0,0,1351,1,1
7503,0,1,0,Jewish,1157,4398,229,270,345,386,457,330,201,167,203,276,328,334,309,226,140,188,419,0,150,46,34,187,0,1313,0,0,2022,1,1
7504,0,1,0,Jewish,1780,7476,740,893,840,643,484,336,412,523,560,558,433,289,220,200,155,181,1889,0,996,498,166,229,0,1606,0,0,3084,1,1
7511,0,1,0,Jewish,876,3329,173,204,261,292,346,250,152,127,154,209,248,253,234,171,106,142,301,0,113,43,17,126,0,884,0,0,1531,1,0
7512,0,1,0,Jewish,361,1372,71,84,107,120,142,103,63,52,63,86,102,104,96,70,43,58,124,0,46,18,7,52,0,365,0,0,631,1,0
7513,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7514,0,1,0,Jewish,342,1302,67,80,102,114,135,97,59,49,60,81,97,99,91,67,41,55,119,0,44,17,6,51,0,360,0,0,598,1,0
7521,0,1,0,Jewish,1544,6144,607,524,453,456,455,446,412,383,321,306,284,285,295,286,247,375,426,0,201,57,28,139,0,940,0,140,2542,1,0
7531,0,1,0,Jewish,1402,2890,193,179,159,307,230,174,155,154,137,136,118,111,126,146,169,390,296,0,160,45,22,67,0,381,0,265,1046,1,0
7601,0,1,0,Jewish,852,3937,396,342,295,250,275,289,269,250,209,200,185,186,192,186,161,244,242,0,102,42,25,71,0,500,0,0,1658,1,1
7602,0,1,0,Jewish,421,1943,195,168,146,123,135,142,132,123,103,98,91,92,95,92,79,120,178,0,50,21,12,94,0,662,0,0,818,1,1
7603,0,1,0,Jewish,1066,3551,319,275,238,453,336,246,216,201,168,161,149,150,155,150,129,197,241,0,82,34,20,103,0,563,0,473,1336,1,1
7604,0,1,0,Jewish,175,403,29,27,24,20,23,25,23,23,21,20,18,17,19,22,25,59,722,0,572,107,35,6,0,45,0,0,160,1,1
7605,0,1,0,Jewish,842,3538,350,423,397,304,229,159,195,247,265,264,205,136,104,94,73,85,66,0,0,0,0,66,0,463,0,0,1459,1,1
7606,0,1,0,Jewish,415,956,70,65,57,49,55,60,56,56,50,49,43,40,45,53,61,141,280,0,41,29,12,197,0,1381,0,0,380,1,1
7611,0,1,0,Jewish,671,2854,287,248,214,181,199,209,195,181,151,145,134,135,139,135,116,177,189,0,80,40,13,55,0,386,0,0,1202,1,1
7612,0,1,0,Jewish,297,1262,127,109,94,80,88,92,86,80,67,64,59,59,61,59,51,78,83,0,32,14,11,24,0,170,0,0,532,1,1
7613,0,1,0,Jewish,799,3537,356,307,265,224,247,260,241,224,188,179,166,167,173,167,144,219,228,0,87,47,23,68,0,480,0,0,1490,1,1
7614,0,1,0,Jewish,423,1872,188,162,140,119,130,137,128,119,99,95,88,88,91,88,76,116,183,0,42,25,16,98,0,691,0,0,789,1,1
7615,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7621,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7622,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,537,143,35,0,0,0,0,0,0,1,1
7623,0,1,0,Jewish,570,1311,96,89,79,67,75,83,77,76,68,67,59,55,62,72,84,194,142,0,51,34,28,28,0,197,0,0,521,1,0
7624,0,1,0,Jewish,1352,5649,568,491,424,359,395,415,386,359,300,287,266,267,276,268,231,351,477,0,135,81,54,207,0,1452,0,0,2380,1,1
7625,0,1,0,Jewish,131,551,55,47,41,35,38,40,37,35,29,28,26,26,27,26,22,34,8,0,0,0,0,8,0,61,0,0,232,1,1
7626,0,1,0,Jewish,1359,5709,565,682,641,491,370,256,315,400,427,426,331,220,168,153,118,138,4696,0,1362,2498,681,153,0,1072,0,0,2355,1,1
7627,0,1,0,Jewish,999,4896,493,425,368,311,342,360,334,311,260,248,231,231,239,232,200,304,91,0,0,0,0,91,0,643,0,0,2063,1,1
7628,0,1,0,Jewish,401,1967,198,171,147,125,137,144,134,125,104,99,92,93,96,93,80,122,130,0,40,32,8,50,0,352,0,0,828,1,1
7629,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7631,1,1,0,Jewish,1256,4774,248,293,375,420,496,358,219,182,220,300,357,363,335,245,152,204,386,0,113,87,50,135,0,946,0,0,2196,1,0
7641,0,1,0,Jewish,878,3338,173,205,262,293,346,250,153,127,154,209,249,253,234,171,106,143,321,0,122,35,17,145,0,1019,0,0,1535,1,0
7642,0,1,0,Jewish,602,2290,119,140,180,201,238,172,105,87,105,143,171,174,161,117,73,98,211,0,84,24,12,90,0,634,0,0,1053,1,0
7651,0,1,0,Arab,3163,13376,1168,1168,1038,1038,1038,909,909,779,779,779,779,649,519,519,389,909,1349,0,616,189,142,400,0,2805,0,0,3513,1,1
7652,0,1,0,Arab,2165,9096,826,826,826,826,826,735,643,551,551,551,459,367,275,275,183,367,956,0,357,162,129,307,0,2150,0,0,2415,1,0
7661,0,1,0,U_Orthodox,3440,11093,1210,948,1033,2232,1704,796,408,326,275,302,355,370,370,278,196,284,1005,0,280,102,127,495,0,2650,0,2927,2783,1,1
7701,1,1,0,Jewish,2238,11584,1166,1007,870,736,810,851,792,736,616,588,546,548,567,550,474,719,771,0,246,89,111,323,0,2265,0,0,4881,1,1
7702,1,1,0,Jewish,717,3001,302,260,225,190,209,220,205,190,159,152,141,142,147,142,123,186,227,0,78,28,35,83,0,587,0,0,1264,1,1
7703,1,1,0,Jewish,750,5006,504,435,376,318,350,368,342,318,266,254,236,237,245,237,205,311,292,0,82,30,37,142,0,979,0,59,2109,1,1
7704,1,1,0,Jewish,800,3360,332,401,377,289,217,151,185,235,251,251,195,129,99,90,69,81,292,0,88,32,40,132,0,930,0,0,1386,1,1
7711,1,1,0,Jewish,969,4071,403,486,457,350,264,183,224,285,305,304,236,157,120,109,84,98,354,0,106,38,48,161,0,1127,0,0,1679,1,1
7712,1,1,0,Jewish,501,3344,336,290,251,212,233,245,228,212,177,169,157,158,163,158,137,207,193,0,55,20,25,93,0,653,0,0,1409,1,1
7721,1,1,0,U_Orthodox,1834,6969,363,428,548,613,724,523,319,266,322,437,521,530,490,358,222,299,552,0,302,110,137,2,0,0,0,794,2544,1,1
7731,1,1,0,Jewish,458,1603,139,122,122,134,172,131,96,76,64,78,100,95,90,72,44,62,168,0,50,18,22,76,0,537,0,0,691,1,0
7801,1,1,0,U_Orthodox,1963,13742,2720,2655,2404,1291,821,579,643,864,796,418,184,106,69,59,54,70,1311,0,323,117,147,722,0,5057,0,940,2782,1,0
7802,1,1,0,Jewish,2007,7797,1099,1295,1165,802,570,365,441,587,460,349,225,151,113,85,54,29,795,0,148,115,66,464,0,2667,0,1588,2488,1,0
7803,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,0,1656,828,276,0,0,0,0,0,0,1,0
7811,1,1,0,Jewish,2258,7903,686,602,602,662,851,647,474,375,315,389,493,470,447,356,221,306,779,0,270,90,90,327,0,2291,0,0,3407,1,0
7821,1,1,0,Jewish,525,1839,159,140,140,154,198,150,110,87,73,90,114,109,104,82,51,71,189,0,52,31,21,84,0,593,0,0,793,1,0
7822,1,1,0,Jewish,2847,14239,2570,2386,1912,902,1113,1058,1017,943,622,422,312,293,316,189,109,69,1204,0,313,170,85,634,0,4444,0,0,4631,1,0
7823,1,1,0,Jewish,1943,9718,1754,1628,1305,616,759,722,694,644,424,288,213,200,215,129,74,47,778,0,213,116,58,390,0,2730,0,0,3161,1,0
7824,1,1,0,Jewish,1350,5130,852,791,634,567,504,353,337,313,206,140,103,97,104,62,36,22,418,0,103,47,37,229,0,1445,0,535,1536,1,0
7825,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7826,1,1,0,Jewish,387,1470,76,90,115,129,152,110,67,56,68,92,109,111,103,75,46,63,119,0,38,15,7,41,15,291,0,0,676,1,0
7827,1,0,0,Jewish,276,1159,114,138,130,99,75,52,64,81,86,86,67,44,34,31,24,28,84,0,33,11,11,28,0,202,0,0,478,1,0
7831,1,1,0,Jewish,3210,11538,1879,1744,1398,1398,1188,789,743,689,454,309,228,214,231,138,79,50,979,41,124,166,83,562,0,3321,0,1518,3386,1,0
7841,1,1,0,Jewish,1471,7358,1328,1233,988,466,575,547,525,487,321,218,161,151,163,97,56,35,632,0,117,117,58,338,0,2366,0,309,2393,1,0
7851,1,1,0,Jewish,1345,6729,1214,1127,903,426,526,500,480,446,293,199,147,138,149,89,51,32,571,0,148,80,40,302,0,2078,0,91,2188,1,0
7911,0,1,0,Palestinian,0,45640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7912,0,1,0,Palestinian,0,12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7913,0,1,0,Palestinian,0,15412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7921,0,1,0,Palestinian,0,33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7922,0,1,0,Palestinian,0,42722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7930,0,1,0,Palestinian,0,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7931,0,1,0,Palestinian,0,7265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7932,0,1,0,Palestinian,0,6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7933,0,1,0,Palestinian,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7934,0,1,0,Palestinian,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7935,0,1,0,Palestinian,0,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7936,0,1,0,Palestinian,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7937,0,1,0,Palestinian,0,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7938,0,1,0,Palestinian,0,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7939,0,1,0,Palestinian,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7940,0,1,0,Palestinian,0,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7941,0,1,0,Palestinian,0,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7942,0,1,0,Palestinian,0,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7943,0,1,0,Palestinian,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7944,0,1,0,Palestinian,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7945,0,1,0,Palestinian,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7946,0,1,0,Palestinian,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7947,0,1,0,Palestinian,0,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7948,0,1,0,Palestinian,0,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7949,0,1,0,Palestinian,0,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7950,0,1,0,Palestinian,0,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7951,0,1,0,Palestinian,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7952,0,1,0,Palestinian,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7953,0,1,0,Palestinian,0,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7954,0,1,0,Palestinian,0,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7955,0,1,0,Palestinian,0,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7956,0,1,0,Palestinian,0,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7957,0,1,0,Palestinian,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7958,0,1,0,Palestinian,0,3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7961,0,1,0,Palestinian,0,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7962,0,1,0,Palestinian,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7963,0,1,0,Palestinian,0,4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7964,0,1,0,Palestinian,0,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7965,0,1,0,Palestinian,0,6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7966,0,1,0,Palestinian,0,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7967,0,1,0,Palestinian,0,9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7968,0,1,0,Palestinian,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7969,0,1,0,Palestinian,0,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8101,1,1,0,Jewish,2867,10008,868,762,761,845,1079,819,600,474,399,492,624,595,565,450,279,388,891,0,314,142,114,320,0,2041,0,470,4310,1,0
8111,1,1,0,Jewish,514,2570,463,430,345,162,200,191,183,170,112,76,56,52,57,34,19,12,216,0,51,25,25,113,0,795,0,0,835,1,0
8121,1,1,0,Jewish,544,2720,491,455,365,172,212,202,194,180,118,80,59,56,60,36,20,13,235,0,43,27,21,126,16,829,0,145,884,1,0
8131,1,0,0,Jewish,345,1725,311,289,231,109,134,128,123,114,75,51,37,35,38,22,13,8,145,0,27,17,13,76,10,537,0,0,561,1,0
8141,1,0,0,Jewish,965,4825,871,808,648,305,377,358,344,319,210,143,105,99,107,64,36,23,411,0,77,48,38,218,28,1531,0,0,1569,1,0
8142,1,0,0,Jewish,1025,4567,672,792,713,359,278,222,270,359,281,213,137,92,69,52,33,17,459,0,80,50,40,257,30,1711,0,390,1522,1,0
8143,1,0,0,Jewish,916,4312,766,711,570,315,352,315,303,281,185,126,93,87,94,56,32,20,461,0,67,42,33,291,25,1331,0,1027,1380,1,0
8144,1,0,0,Jewish,310,1550,279,259,208,98,121,115,110,102,67,46,33,31,34,20,11,7,134,0,24,15,12,72,9,492,0,36,504,1,0
8211,0,1,0,Palestinian,0,67347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8212,0,1,0,Palestinian,0,58376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8221,0,1,0,Palestinian,0,61753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8222,0,1,0,Palestinian,0,66029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8223,0,1,0,Palestinian,0,80276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8224,0,0,0,Palestinian,0,100340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8225,0,1,0,Palestinian,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8230,0,1,0,Palestinian,0,18706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8231,0,1,0,Palestinian,0,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8232,0,1,0,Palestinian,0,20525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8233,0,1,0,Palestinian,0,20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8234,0,1,0,Palestinian,0,17296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8235,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8236,0,1,0,Palestinian,832,11895,0,0,0,543,278,10,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,988,0,1,0
8237,0,1,0,Palestinian,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8240,0,1,0,Palestinian,0,7864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8241,0,1,0,Palestinian,0,10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8242,0,1,0,Palestinian,0,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8243,0,1,0,Palestinian,0,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8244,0,1,0,Palestinian,0,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8245,0,1,0,Palestinian,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,33,0,1,0
8246,0,1,0,Palestinian,0,26303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8247,0,1,0,Palestinian,0,13657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8248,0,1,0,Palestinian,0,17643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8249,0,1,0,Palestinian,0,24514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8250,0,1,0,Palestinian,0,31329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8251,0,1,0,Palestinian,0,6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8252,0,1,0,Palestinian,0,37949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8253,0,1,0,Palestinian,0,34524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8254,0,1,0,Palestinian,0,26622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
